Unnamed: 0,host_response_time,host_acceptance_rate,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,instant_bookable,reviews_per_month
689,1,44.0,1,5,44,2,2,2,1.0,1.0,60,2,10,165,27,4.68,4.54,0,0.23
693,1,33.0,0,5,44,2,1,2,1.0,1.0,51,2,65,48,68,4.56,4.81,0,0.54
694,2,97.0,1,5,44,2,1,1,1.0,1.0,70,3,120,103,102,4.96,4.95,0,1.02
695,0,78.0,1,21,17,0,4,0,2.0,2.0,160,4,1125,282,89,4.88,4.9,0,0.74
701,2,100.0,0,24,17,0,2,0,1.0,1.0,149,2,21,68,82,4.94,4.97,0,0.87
702,0,0.0,0,12,38,2,4,2,1.0,3.0,150,1,1125,7,20,4.65,4.95,0,0.18
703,0,100.0,0,18,19,0,8,0,5.0,6.0,338,5,1125,17,34,4.97,4.91,0,0.27
705,1,70.0,1,13,38,2,1,2,1.0,2.0,45,5,90,313,55,4.65,4.74,0,0.44
708,2,89.0,1,29,9,0,3,0,1.0,2.0,115,2,1125,253,226,4.6,4.71,0,1.91
709,0,48.0,0,9,9,0,2,0,1.0,1.0,40,4,600,67,35,4.97,4.91,0,0.53
710,2,89.0,0,24,38,2,1,2,1.0,1.0,26,4,180,201,27,4.68,4.36,0,0.6
717,1,89.0,1,27,17,0,5,0,2.0,2.0,195,14,1125,56,59,4.82,4.47,0,0.47
719,2,77.0,1,18,32,2,5,0,2.0,2.0,160,1,180,11,72,4.9,4.9,0,1.2
722,2,99.0,0,29,9,0,4,0,1.0,3.0,105,3,1125,80,63,4.15,4.18,1,0.51
723,0,100.0,1,24,38,2,2,0,1.0,1.0,50,2,1125,126,9,5.0,4.78,1,1.26
728,0,95.0,0,29,38,2,3,2,1.0,2.0,85,3,365,348,32,4.47,4.57,0,0.26
729,2,98.0,0,10,38,2,2,1,1.0,1.0,72,2,30,144,178,4.9,4.96,0,1.43
730,1,63.0,1,24,17,0,4,0,1.0,2.0,105,4,21,286,46,4.65,4.07,0,0.4
732,2,100.0,0,11,17,0,2,0,1.0,2.0,165,2,14,333,16,4.93,4.73,1,0.13
738,2,89.0,0,17,7,0,4,0,1.0,4.0,50,1,30,351,222,4.38,4.4,0,1.79
743,1,100.0,1,3,17,0,3,0,1.0,2.0,85,15,121,133,79,4.75,4.62,0,0.64
746,2,87.0,1,29,42,2,1,2,1.0,1.0,45,7,30,38,122,4.82,4.83,0,1.1
747,2,100.0,1,6,17,0,2,0,1.0,1.0,120,90,90,191,24,4.83,4.83,0,0.19
749,1,74.0,1,22,38,2,2,2,1.0,2.0,34,5,60,344,157,4.85,4.87,0,1.27
754,2,96.0,1,19,38,2,1,2,1.0,1.0,45,7,60,254,184,4.86,4.91,1,1.49
757,2,100.0,0,29,38,2,2,2,1.0,2.0,60,1,1125,40,25,4.6,4.67,1,0.21
760,2,100.0,1,13,38,2,2,2,1.0,1.0,41,2,350,203,302,4.85,4.94,1,2.39
761,2,100.0,0,11,42,2,1,2,1.0,2.0,32,4,60,194,33,4.58,4.52,0,0.27
767,1,94.0,0,5,17,0,2,0,1.0,1.0,90,2,1125,144,218,4.45,4.39,0,1.73
770,1,83.0,0,30,38,2,2,2,1.0,1.0,68,2,21,164,23,4.8,4.86,0,0.2
773,1,50.0,0,21,17,0,5,0,1.0,3.0,111,90,365,227,103,4.62,4.69,0,0.89
777,1,100.0,0,32,17,0,4,0,2.0,2.0,400,5,30,9,11,4.82,4.64,0,0.13
778,1,96.0,0,30,38,2,2,2,1.0,1.0,35,1,365,261,6,5.0,4.83,0,0.05
779,1,96.0,0,30,38,2,2,0,1.0,1.0,32,1,1125,318,7,4.67,4.2,0,0.07
780,2,61.0,1,19,17,0,2,0,1.0,2.0,100,5,365,4,242,4.75,4.51,0,1.92
783,2,100.0,0,21,17,0,4,0,2.0,3.0,135,5,30,111,111,4.67,4.63,0,0.98
785,0,67.0,0,29,17,0,4,0,1.0,2.0,120,2,1125,211,65,4.91,4.97,0,1.14
786,1,71.0,1,11,17,0,2,0,1.0,1.0,85,10,250,101,50,4.98,4.94,0,0.43
787,2,97.0,0,11,48,2,2,2,1.0,1.0,40,1,7,299,276,4.94,4.94,0,2.24
789,2,0.0,0,18,44,2,2,2,1.0,1.0,44,1,1125,100,650,4.94,4.99,0,5.16
793,1,91.0,1,3,38,2,2,2,1.0,1.0,135,1,14,218,114,4.97,4.99,0,0.96
795,2,100.0,0,32,17,0,5,0,2.0,3.0,385,7,365,266,53,4.88,4.94,0,0.43
799,1,94.0,0,29,44,2,2,2,1.0,1.0,53,1,1125,2,108,4.47,4.43,0,0.88
803,2,62.0,1,29,44,2,2,0,1.0,1.0,29,21,62,275,86,4.71,4.88,0,0.68
810,2,0.0,0,18,38,2,2,0,1.0,1.0,50,1,14,342,19,4.89,4.88,0,0.16
816,1,89.0,1,19,59,3,2,2,1.0,2.0,43,2,3,6,101,4.87,4.9,0,0.82
819,2,95.0,1,19,17,0,4,0,1.0,2.0,180,3,100,129,29,4.78,4.75,0,0.23
820,0,0.0,0,18,13,0,5,0,3.0,3.0,249,10,30,78,4,5.0,5.0,0,0.04
821,1,75.0,0,5,13,0,5,0,2.0,2.0,450,3,30,303,188,4.86,4.83,0,1.55
822,2,100.0,1,27,38,2,2,1,1.0,2.0,45,4,365,296,131,4.89,4.92,1,1.11
824,2,80.0,1,10,32,2,2,1,1.0,3.0,101,2,93,65,27,4.96,4.85,0,0.52
826,1,86.0,0,11,17,0,6,0,2.0,4.0,225,3,30,243,160,4.84,4.73,0,1.41
832,2,68.0,0,14,38,2,2,0,1.0,2.0,51,1,1125,362,8,3.67,3.25,0,0.07
836,2,97.0,1,19,17,0,5,0,2.0,2.0,286,1,1125,248,292,4.63,4.65,0,2.35
837,2,0.0,0,31,13,0,12,0,4.0,7.0,299,2,60,6,91,4.93,4.99,0,0.74
840,2,99.0,0,12,45,2,2,2,1.0,1.0,43,1,365,50,254,4.49,4.62,1,2.07
843,0,92.0,1,12,48,2,2,2,1.0,1.0,60,2,45,293,89,4.82,4.88,0,0.72
847,0,0.0,0,12,38,2,2,2,1.0,1.0,75,1,1125,277,107,4.78,4.94,0,0.89
849,0,0.0,0,12,38,2,2,1,1.0,2.0,115,1,1125,254,22,4.9,4.95,0,0.19
851,1,62.0,0,27,17,0,3,0,2.0,1.0,70,5,14,58,24,4.7,4.78,0,0.21
852,1,100.0,0,32,17,0,5,0,3.0,3.0,225,10,365,133,55,4.88,4.91,0,0.45
854,2,95.0,0,11,17,0,6,0,3.0,3.0,299,3,180,276,183,4.69,4.59,0,1.54
855,2,97.0,1,8,38,2,1,2,1.0,1.0,41,2,1125,93,172,4.88,4.97,0,1.39
856,2,77.0,1,5,17,0,4,0,1.0,1.0,142,4,90,89,59,4.97,4.89,0,0.5
857,0,84.0,0,32,17,0,4,0,2.0,2.0,270,5,150,190,37,4.81,4.78,0,0.68
858,1,96.0,0,25,38,2,1,1,1.0,1.0,76,5,1125,270,52,4.78,4.88,0,0.44
859,1,54.0,1,3,17,0,3,0,1.0,2.0,140,3,100,223,83,4.85,4.85,0,0.68
860,1,96.0,0,30,38,2,2,2,1.0,1.0,68,6,10,29,25,4.84,4.92,0,0.2
862,1,0.0,0,3,44,2,1,2,1.0,1.0,30,1,14,11,2,4.5,5.0,0,0.02
863,0,65.0,1,23,17,0,2,0,1.0,1.0,93,5,1125,238,14,5.0,5.0,0,0.43
866,1,100.0,0,18,17,0,4,0,1.0,1.0,75,21,365,201,126,4.66,4.52,0,1.04
869,1,76.0,1,23,17,0,2,0,1.0,1.0,120,3,30,337,51,4.86,4.84,0,0.42
872,1,87.0,1,30,48,2,2,2,1.0,2.0,84,1,180,229,204,4.75,4.57,0,1.64
875,2,70.0,1,32,44,2,2,2,1.0,1.0,99,3,25,0,105,4.86,4.87,0,0.92
876,1,87.0,1,30,48,2,1,0,1.0,1.0,35,1,180,295,165,4.9,4.86,0,1.32
878,0,35.0,1,11,44,2,2,0,1.0,1.0,80,5,1125,344,42,4.83,4.9,0,0.34
879,1,74.0,1,22,38,2,2,2,1.0,1.0,42,5,60,357,120,4.81,4.85,0,1.17
880,2,100.0,0,21,17,0,4,0,2.0,4.0,161,3,30,92,116,4.87,4.84,1,0.94
883,2,100.0,0,21,17,0,6,0,2.0,3.0,162,3,21,115,76,4.87,4.83,1,0.62
886,1,61.0,1,29,38,2,2,2,1.0,1.0,77,1,30,323,68,4.83,4.86,0,0.55
888,1,87.0,0,8,17,0,2,0,1.0,1.0,105,1,1125,277,77,4.55,4.22,0,0.98
890,1,100.0,1,6,17,0,6,0,2.0,3.0,249,2,1125,127,314,4.85,4.89,0,2.52
892,2,57.0,0,27,32,2,2,0,1.0,1.0,75,1,5,2,30,4.66,4.45,0,0.25
893,2,83.0,1,13,48,2,1,2,1.0,1.0,26,7,1125,60,83,4.82,4.84,0,0.68
896,2,75.0,0,19,17,0,2,0,1.0,1.0,100,30,1125,52,12,5.0,5.0,0,0.1
898,2,99.0,0,28,9,0,1,0,1.0,1.0,80,3,165,84,4,4.0,4.25,1,0.76
901,2,96.0,1,5,44,2,2,2,1.0,1.0,55,50,183,158,53,4.76,4.76,0,0.43
902,2,96.0,1,5,44,2,1,2,1.0,1.0,62,28,90,26,35,4.74,4.74,0,0.28
903,2,97.0,1,27,17,0,4,0,1.0,1.0,130,2,1125,17,240,4.84,4.8,0,1.98
914,1,94.0,1,22,32,2,6,1,1.0,3.0,75,3,365,56,203,4.75,4.64,0,1.68
916,1,0.0,0,19,38,2,2,1,1.0,1.0,51,5,1125,194,81,4.76,4.75,0,0.65
917,2,95.0,0,23,17,0,4,0,2.0,2.0,134,2,1125,168,20,4.84,4.53,0,0.19
918,2,88.0,0,21,44,2,2,2,1.0,1.0,62,1,5,2,124,4.84,4.94,0,1.41
927,0,57.0,0,5,17,0,2,0,1.0,1.0,270,20,1125,357,79,4.56,4.46,0,0.66
928,2,100.0,1,31,48,2,1,1,1.0,1.0,69,4,90,208,283,4.89,4.88,0,2.29
930,1,100.0,1,12,32,2,1,2,1.0,1.0,44,30,365,179,22,4.85,4.2,0,0.25
931,1,100.0,0,17,17,0,1,0,1.0,1.0,95,2,1125,131,0,4.74234347618289,4.717493222771488,0,0.0
932,2,51.0,1,8,42,2,2,1,1.0,2.0,63,3,1125,365,53,4.81,4.98,0,0.45
935,1,91.0,1,27,32,2,5,0,1.0,3.0,93,1,1125,147,514,4.85,4.82,0,4.17
942,0,84.0,0,32,17,0,3,0,2.0,2.0,177,7,150,311,38,4.55,4.58,0,0.49
946,2,100.0,1,23,32,2,2,1,1.0,1.0,44,2,65,313,128,4.89,4.87,0,1.04
950,0,75.0,0,19,9,0,4,0,2.0,2.0,160,60,730,285,81,4.58,4.54,0,0.66
953,1,96.0,0,25,38,2,1,2,1.0,1.0,68,4,93,39,20,4.95,4.9,0,0.17
954,1,87.0,0,8,17,0,2,0,1.0,1.0,104,1,1125,301,68,4.48,4.23,0,0.58
956,2,96.0,0,19,17,0,2,0,1.0,1.0,235,4,1125,354,40,4.63,4.7,0,0.34
963,2,100.0,1,17,48,2,2,1,1.0,1.0,56,3,8,9,325,4.96,4.98,0,2.62
975,2,64.0,1,12,48,2,6,2,2.0,1.0,83,1,90,345,88,4.86,4.88,0,0.72
976,2,64.0,1,12,48,2,4,2,2.0,3.0,83,1,365,340,132,4.89,4.86,0,1.07
978,2,78.0,0,32,17,0,2,0,1.0,1.0,146,60,1125,275,87,4.64,4.72,0,0.71
982,1,96.0,1,12,38,2,1,2,1.0,1.0,57,6,240,23,72,4.79,4.76,0,0.61
983,2,60.0,0,19,9,0,5,0,3.0,3.0,1225,3,21,257,15,4.92,5.0,0,0.13
985,1,96.0,1,5,17,0,5,0,2.0,2.0,280,3,1125,196,112,4.67,4.83,0,0.93
989,1,82.0,1,5,32,2,1,0,1.0,1.0,82,7,180,235,125,4.85,4.53,0,1.02
992,1,100.0,1,18,44,2,1,2,1.0,1.0,40,2,1125,149,131,4.71,4.64,0,1.07
993,2,100.0,0,27,15,0,3,0,1.0,1.0,150,2,1125,29,54,4.7,4.6,0,0.45
994,0,31.0,0,3,17,0,2,0,1.0,1.0,130,7,90,255,41,4.93,4.88,0,0.35
996,1,56.0,0,4,38,2,1,2,1.0,1.0,27,1,1125,344,50,4.71,4.46,0,0.42
998,2,99.0,1,3,17,0,7,0,2.0,4.0,129,5,1125,247,291,4.79,4.76,0,2.37
1002,1,97.0,1,32,38,2,1,2,1.0,1.0,50,2,90,0,223,4.43,4.42,0,1.86
1006,2,100.0,0,29,17,0,6,0,2.0,3.0,173,2,90,186,159,4.81,4.81,1,1.81
1010,0,75.0,0,18,17,0,4,0,2.0,2.0,190,30,1125,267,81,4.81,4.67,0,0.69
1011,2,100.0,1,22,48,2,2,2,1.0,1.0,35,8,1125,191,195,4.86,4.72,0,1.65
1013,2,11.0,0,5,17,0,2,0,2.0,1.0,200,3,1125,77,19,4.6,4.53,0,0.16
1014,2,99.0,1,9,38,2,1,2,1.0,1.0,80,1,1125,359,40,4.95,4.97,0,0.62
1016,1,100.0,0,21,9,0,4,0,2.0,3.0,175,2,14,341,15,4.57,4.64,0,0.13
1027,1,67.0,0,5,17,0,2,0,1.0,1.0,120,24,1125,32,151,4.89,4.84,0,1.24
1029,0,41.0,0,5,44,2,5,1,1.0,1.0,131,1,1125,322,77,4.74,4.68,0,0.65
1031,0,67.0,0,13,44,2,2,2,1.0,2.0,35,365,365,41,59,4.62,4.48,0,0.51
1033,1,94.0,1,19,17,0,2,0,1.0,1.0,151,3,100,31,69,4.87,4.81,0,0.64
1034,2,96.0,1,11,48,2,2,1,1.0,1.0,80,2,7,255,97,4.86,4.85,0,0.83
1037,0,41.0,0,5,17,0,5,0,2.0,2.0,131,1,1125,322,183,4.52,4.41,0,1.55
1042,2,100.0,0,13,44,2,2,2,1.0,1.0,80,7,99,177,79,4.54,4.54,0,0.68
1043,2,92.0,1,18,17,0,2,0,1.0,1.0,154,3,60,14,15,4.8,4.73,0,0.12
1044,1,91.0,1,26,44,2,2,1,1.0,1.0,111,4,180,248,98,4.84,4.74,0,1.05
1047,2,93.0,0,3,19,0,12,0,5.0,6.0,550,2,1125,0,61,4.87,4.75,0,0.53
1051,1,50.0,0,31,13,0,6,0,4.0,4.0,386,4,7,293,2,5.0,5.0,0,0.04
1057,2,84.0,1,5,17,0,5,0,2.0,2.0,356,1,1125,263,101,4.72,4.62,0,0.88
1058,1,97.0,1,32,38,2,1,2,1.0,1.0,65,2,90,0,281,4.55,4.65,0,2.34
1059,1,84.0,1,11,44,2,1,2,1.0,1.0,45,1,7,253,43,4.93,4.93,0,0.38
1060,0,67.0,0,29,38,2,1,1,1.0,1.0,39,3,10,10,66,4.91,4.88,0,0.59
1062,0,71.0,1,32,44,2,1,1,1.0,1.0,78,5,1125,12,108,4.89,4.97,0,0.9
1065,2,88.0,1,8,48,2,4,2,2.0,3.0,60,1,1125,344,113,4.88,4.95,0,1.0
1066,2,83.0,1,13,48,2,1,2,1.0,1.0,32,7,1125,87,47,4.78,4.85,0,0.42
1067,0,74.0,1,9,38,2,2,2,1.0,1.0,65,1,1125,347,53,4.83,4.79,0,0.46
1070,2,94.0,0,19,17,0,2,0,1.0,1.0,152,3,1125,180,204,4.88,4.81,0,1.69
1073,2,75.0,0,26,19,0,4,0,1.0,2.0,300,4,24,358,3,4.33,4.33,0,0.03
1075,2,100.0,0,5,17,0,8,0,2.0,2.0,195,5,21,295,57,4.38,4.19,0,0.47
1080,2,100.0,1,11,51,2,2,1,1.0,1.0,70,7,28,62,23,4.95,4.91,0,0.19
1083,1,74.0,0,18,44,2,2,1,1.0,2.0,80,1,5,299,116,4.81,4.84,0,1.0
1086,1,87.0,0,8,17,0,2,0,1.0,1.0,51,10,1125,57,67,4.52,4.27,0,0.57
1087,1,76.0,1,31,11,0,2,0,1.0,1.0,260,5,30,343,165,4.89,4.85,0,1.4
1088,0,0.0,0,5,17,0,4,0,1.0,2.0,129,180,1125,364,166,4.91,4.88,0,1.42
1090,2,96.0,0,5,17,0,2,0,1.0,1.0,159,4,30,38,4,4.33,4.0,0,0.03
1095,2,100.0,1,26,9,0,4,0,1.0,3.0,107,4,365,321,194,4.86,4.9,1,1.68
1097,2,100.0,0,12,9,0,2,0,1.0,1.0,72,5,1125,9,55,4.55,4.25,1,0.56
1099,0,31.0,0,3,44,2,2,1,1.0,2.0,130,7,90,255,92,4.84,4.91,0,0.78
1102,2,99.0,1,11,48,2,2,1,1.0,1.0,80,2,28,282,222,4.98,4.97,1,1.89
1105,0,74.0,1,13,38,2,2,2,1.0,2.0,65,1,112,242,58,4.97,4.95,0,0.5
1106,0,76.0,0,11,44,2,2,2,1.0,1.0,88,1,1125,364,117,4.81,4.91,0,1.13
1107,2,91.0,1,11,48,2,1,1,1.0,1.0,70,3,1125,8,38,5.0,5.0,0,0.82
1108,2,84.0,1,17,38,2,1,0,2.0,4.0,56,1,30,69,22,4.91,4.86,0,0.53
1111,0,74.0,1,13,38,2,1,2,1.0,1.0,48,1,1125,228,97,4.92,4.85,0,0.83
1112,0,57.0,0,19,17,0,4,0,2.0,2.0,190,14,90,55,39,4.83,4.58,0,0.33
1113,1,98.0,1,29,19,0,6,0,2.0,3.0,209,2,21,153,123,4.92,4.94,0,1.06
1114,2,99.0,1,21,17,0,2,0,1.0,1.0,75,2,10,236,240,4.77,4.46,1,2.06
1116,1,94.0,0,5,17,0,2,0,1.0,1.0,95,2,1125,214,273,4.45,4.49,0,2.34
1117,2,94.0,0,27,44,2,2,0,1.0,1.0,79,1,3,88,182,4.61,4.75,0,1.62
1118,2,83.0,1,12,38,2,2,1,1.0,1.0,75,3,1125,329,228,4.79,4.76,0,1.91
1119,1,75.0,0,5,17,0,5,0,2.0,2.0,450,3,30,315,54,4.72,4.8,0,0.46
1122,1,87.0,0,8,44,2,2,0,1.0,1.0,47,19,1125,10,0,4.74234347618289,4.717493222771488,0,0.0
1124,1,47.0,1,18,17,0,5,0,3.0,3.0,100,8,60,14,20,4.9,4.8,0,0.17
1129,2,99.0,1,7,38,2,4,2,1.0,3.0,41,2,1125,331,140,4.67,4.85,1,1.2
1130,2,48.0,1,27,9,0,3,0,1.0,1.0,133,3,7,97,89,4.9,4.86,0,0.77
1131,2,99.0,1,7,38,2,2,2,1.0,1.0,34,2,1125,323,141,4.81,4.91,0,1.2
1134,1,84.0,1,5,44,2,2,1,1.0,1.0,60,3,1125,187,176,4.72,4.71,0,1.5
1135,1,98.0,1,29,48,2,2,0,1.0,1.0,86,2,1125,156,77,5.0,4.99,0,0.65
1136,2,83.0,1,12,48,2,1,2,1.0,1.0,55,4,1125,357,334,4.79,4.8,0,2.82
1139,1,85.0,1,5,44,2,2,2,1.0,1.0,63,2,14,70,240,4.81,4.73,0,2.25
1142,1,59.0,1,21,44,2,2,2,1.0,1.0,55,13,1125,156,69,4.78,4.71,0,0.61
1143,2,100.0,0,13,63,3,1,2,1.0,2.0,29,2,30,185,236,4.69,4.71,0,2.14
1144,2,100.0,1,31,38,2,5,1,2.0,4.0,130,2,31,289,118,4.83,4.9,1,1.03
1145,2,92.0,1,26,38,2,1,2,1.0,1.0,42,1,1125,311,131,4.92,4.95,0,1.17
1151,1,98.0,1,29,48,2,2,0,1.0,1.0,77,2,1125,203,44,4.98,4.98,0,0.38
1154,2,100.0,1,32,17,0,5,0,2.0,3.0,364,3,99,150,94,4.76,4.83,0,0.79
1156,2,99.0,1,5,48,2,2,1,1.0,1.0,84,2,30,74,433,4.9,4.87,0,3.82
1160,1,80.0,1,18,17,0,5,0,3.0,3.0,450,5,330,317,49,4.77,4.9,0,0.42
1162,1,67.0,0,29,48,2,1,2,1.0,1.0,26,10,1125,171,42,4.44,4.32,0,0.39
1164,2,75.0,0,26,48,2,2,2,1.0,1.0,60,3,1125,362,34,4.36,4.42,0,0.29
1166,2,75.0,0,26,48,2,1,2,1.0,1.0,36,3,1125,354,44,4.53,4.75,0,0.39
1168,2,100.0,1,5,17,0,2,0,1.0,1.0,149,2,31,164,105,4.98,4.99,1,0.9
1170,2,82.0,0,29,18,0,5,0,2.0,3.0,325,3,365,11,10,4.78,4.67,0,0.09
1171,0,65.0,1,23,13,0,4,0,3.0,3.0,260,6,15,327,12,4.75,4.82,0,0.11
1172,0,56.0,0,11,17,0,4,0,2.0,4.0,193,7,14,187,16,4.81,4.5,0,0.14
1173,2,100.0,0,23,10,0,3,0,2.0,2.0,96,7,270,158,97,4.94,4.95,1,0.82
1177,2,100.0,0,21,32,2,2,2,1.0,1.0,45,1,1125,0,5,4.8,5.0,1,0.14
1178,1,85.0,0,1,17,0,10,0,3.0,5.0,204,4,1125,347,10,4.33,3.56,0,0.09
1179,2,88.0,1,18,44,2,1,2,1.0,1.0,68,3,14,325,130,4.85,4.93,0,1.11
1182,1,91.0,1,3,38,2,2,0,1.0,1.0,125,1,7,218,56,4.96,5.0,0,0.48
1183,1,85.0,1,22,44,2,2,2,1.0,1.0,45,5,30,78,72,4.86,4.84,0,0.62
1184,1,76.0,0,29,44,2,1,2,1.0,1.0,70,7,1125,208,170,4.91,4.96,0,1.45
1188,2,100.0,1,5,17,0,4,0,2.0,2.0,230,4,125,69,78,4.91,4.88,0,0.67
1190,1,100.0,1,32,17,0,4,0,1.0,2.0,175,6,150,259,79,4.68,4.77,0,0.68
1191,2,100.0,1,11,38,2,2,1,1.0,1.0,70,7,1125,53,20,5.0,4.9,0,0.17
1193,1,91.0,1,3,38,2,2,0,1.0,1.0,120,1,14,214,53,4.96,4.94,0,0.46
1194,2,100.0,0,5,17,0,2,0,1.0,1.0,165,90,1125,216,104,4.94,4.98,0,1.01
1197,2,96.0,1,8,44,2,2,2,1.0,1.0,59,3,1125,263,67,4.58,4.18,1,0.58
1198,2,94.0,0,29,44,2,1,2,1.0,1.0,69,2,1125,343,115,4.86,4.85,0,1.0
1201,1,75.0,0,5,17,0,5,0,2.0,2.0,450,3,40,308,58,4.73,4.64,0,0.5
1202,1,0.0,0,32,44,2,2,1,1.0,2.0,50,5,1125,80,135,4.59,4.61,0,1.2
1205,0,100.0,0,12,32,2,2,1,1.0,1.0,79,7,1125,244,21,4.81,4.9,0,0.22
1206,0,92.0,1,11,32,2,2,1,1.0,1.0,60,1,1125,201,37,4.66,4.63,0,0.32
1209,2,100.0,0,18,13,0,8,0,3.0,4.0,314,3,14,13,14,4.86,4.86,0,0.12
1221,2,100.0,1,21,44,2,2,2,1.0,1.0,65,2,330,341,202,4.55,4.49,0,1.72
1222,2,100.0,0,18,17,0,4,0,2.0,2.0,238,5,1125,10,161,4.75,4.61,0,1.43
1223,2,100.0,0,5,17,0,5,0,1.0,1.0,138,5,21,308,39,4.3,4.69,0,0.34
1226,2,100.0,1,27,44,2,4,2,1.0,1.0,71,1,1125,343,129,4.74,4.78,0,1.4
1227,2,85.0,0,11,42,2,1,2,1.0,1.0,49,1,300,274,184,4.57,4.69,0,1.6
1228,1,70.0,0,18,9,0,5,0,2.0,2.0,300,7,1125,30,42,4.71,4.85,0,0.37
1230,2,100.0,1,8,38,2,1,2,1.0,1.0,25,2,1125,38,271,4.79,4.89,1,2.33
1234,1,50.0,1,11,38,2,1,2,1.0,1.0,45,15,400,173,31,4.94,4.93,0,0.27
1244,2,100.0,1,8,38,2,2,0,1.0,1.0,28,2,1125,41,87,4.79,4.81,1,0.75
1245,1,56.0,0,8,17,0,4,0,2.0,2.0,75,1,30,0,10,4.3,4.1,0,0.12
1246,2,96.0,0,29,17,0,2,0,1.0,1.0,158,2,90,167,441,4.67,4.62,0,3.86
1249,2,82.0,1,18,32,2,2,2,1.0,1.0,55,2,1125,22,253,4.62,4.71,0,2.18
1252,2,98.0,0,5,17,0,3,0,1.0,2.0,142,3,45,81,259,4.62,4.74,0,2.28
1253,2,96.0,1,21,38,2,2,2,1.0,1.0,46,2,12,50,107,4.95,4.96,0,0.97
1255,2,83.0,1,19,17,0,2,0,1.0,1.0,163,4,1125,88,117,4.83,4.87,0,1.02
1256,2,99.0,1,11,48,2,2,1,1.0,1.0,70,2,28,270,279,4.96,4.96,1,2.38
1261,1,44.0,1,5,44,2,2,2,2.0,2.0,60,2,10,165,13,4.69,4.46,0,0.11
1264,2,100.0,0,32,17,0,2,0,1.0,2.0,136,90,365,324,155,4.27,4.31,0,1.34
1267,2,100.0,0,5,17,0,2,0,1.0,1.0,110,11,1125,72,228,4.92,4.73,1,1.97
1272,2,89.0,1,5,36,2,2,1,1.0,1.0,100,3,1125,331,64,4.79,4.97,0,0.56
1273,1,100.0,0,29,17,0,3,0,1.0,1.0,103,2,180,2,43,4.81,4.83,0,0.37
1275,1,53.0,0,21,38,2,2,2,1.0,1.0,30,5,90,17,16,5.0,5.0,0,0.2
1278,1,33.0,0,11,9,0,2,0,1.0,1.0,119,2,15,82,53,4.59,4.12,0,0.46
1280,2,100.0,0,8,17,0,2,0,1.0,1.0,105,4,1125,328,143,4.69,4.79,1,1.24
1281,1,97.0,1,32,38,2,1,2,1.0,1.0,65,2,90,1,269,4.6,4.57,0,2.3
1282,0,22.0,0,11,17,0,2,0,1.0,1.0,120,7,20,225,18,4.88,4.88,0,0.16
1283,1,67.0,0,18,38,2,1,2,1.0,1.0,60,2,1125,314,96,4.56,4.56,1,0.96
1288,1,96.0,0,30,38,2,2,2,1.0,1.0,32,1,365,313,5,5.0,5.0,0,0.04
1289,1,86.0,0,11,38,2,1,2,1.0,1.0,60,7,90,75,43,4.81,4.64,0,0.41
1293,1,100.0,0,18,17,0,4,0,2.0,1.0,210,10,80,360,10,4.6,4.4,0,0.09
1294,2,93.0,1,22,44,2,2,1,1.0,1.0,55,2,14,239,145,4.9,4.88,0,1.46
1296,2,80.0,1,12,44,2,2,2,1.0,1.0,70,3,1125,303,31,4.9,5.0,0,0.27
1298,2,100.0,0,3,48,2,3,2,1.0,2.0,39,3,7,219,288,4.35,4.31,0,2.47
1300,1,89.0,0,5,17,0,10,0,4.0,7.0,394,3,35,40,96,4.94,4.82,0,0.83
1302,1,50.0,0,25,38,2,2,0,1.0,1.0,42,1,1125,337,47,4.79,4.55,0,0.46
1303,0,47.0,0,18,10,0,2,0,1.0,1.0,311,5,1125,357,42,4.98,4.98,0,0.37
1309,2,99.0,1,32,44,2,2,1,1.0,1.0,150,1,1125,300,274,4.86,4.95,0,2.35
1310,2,82.0,0,21,38,2,2,2,1.0,1.0,55,1,1125,211,27,4.93,5.0,0,0.23
1311,0,98.0,1,19,17,0,9,0,3.0,7.0,379,2,60,76,144,4.73,4.84,0,1.26
1316,1,100.0,1,5,17,0,3,0,1.0,1.0,171,6,150,261,5,4.8,5.0,0,0.04
1318,2,56.0,0,32,17,0,4,0,1.0,2.0,88,10,90,44,35,4.18,3.94,0,0.31
1319,2,100.0,0,3,48,2,4,2,1.0,3.0,41,3,90,168,243,4.28,4.09,0,2.08
1321,2,97.0,1,19,17,0,6,0,3.0,3.0,801,4,200,161,16,5.0,5.0,0,0.45
1330,1,97.0,1,32,32,2,2,1,1.0,1.0,130,3,1125,140,349,4.97,4.98,0,3.02
1331,0,18.0,0,29,17,0,2,0,1.0,1.0,125,7,1125,345,64,4.81,4.86,0,0.56
1332,2,88.0,0,18,25,2,1,2,1.0,1.0,92,1,10,88,11,5.0,5.0,0,2.12
1333,2,99.0,1,32,17,0,2,0,1.0,2.0,204,6,1125,307,144,4.77,4.75,0,1.36
1335,1,91.0,1,19,32,2,2,0,1.0,1.0,165,5,1125,7,89,4.89,4.88,0,0.78
1336,1,0.0,0,31,44,2,2,1,1.0,2.0,50,2,15,26,139,4.64,4.82,0,1.21
